transacao_id,data,ano,mes,trimestre,cliente_id,marca_id,produto_id,tipo_produto,valor_contrato,receita,cidade,segmento
T02483,2024-07-22,2024,7,Q3,C0024,2,P009,Seguro Saude,3786.24,993.89,Braga,Particular
T00865,2024-07-23,2024,7,Q3,C0021,1,P003,Credito,207201.19,17840.03,Aveiro,PME
T00418,2024-07-24,2024,7,Q3,C0036,2,P006,Seguro Vida,2588.15,597.86,Aveiro,Corporate
T00648,2024-07-24,2024,7,Q3,C0001,3,P012,Fundo,20866.44,438.2,Viseu,Particular
T00836,2024-07-24,2024,7,Q3,C0018,3,P012,Fundo,46963.46,986.23,Coimbra,Particular
T00269,2024-07-25,2024,7,Q3,C0004,1,P001,Deposito,41916.04,528.14,Coimbra,PME
T01479,2024-07-26,2024,7,Q3,C0012,1,P003,Credito,244011.19,21009.37,Evora,Private Banking
T01214,2024-07-26,2024,7,Q3,C0035,1,P001,Deposito,2467.74,31.09,Lisboa,Private Banking
T02259,2024-07-26,2024,7,Q3,C0012,3,P013,Gestao,493810.82,6222.02,Faro,Private Banking
T01243,2024-07-26,2024,7,Q3,C0014,1,P004,Deposito,20540.91,452.93,Evora,Particular
T00804,2024-07-26,2024,7,Q3,C0009,1,P003,Credito,216286.52,18622.26,Braga,PME
T01537,2024-07-27,2024,7,Q3,C0019,1,P002,Credito,6052.1,222.41,Braga,Particular
T02474,2024-07-28,2024,7,Q3,C0009,1,P004,Deposito,43282.92,954.39,Braga,PME
T01161,2024-07-28,2024,7,Q3,C0042,3,P013,Gestao,447270.81,5635.61,Setubal,Particular
T01035,2024-07-28,2024,7,Q3,C0041,3,P013,Gestao,453435.72,5713.29,Leiria,Particular
T02617,2024-07-28,2024,7,Q3,C0001,3,P012,Fundo,30812.27,647.06,Viseu,Particular
T00029,2024-07-30,2024,7,Q3,C0010,3,P013,Gestao,129261.63,1628.7,Viseu,PME
T00121,2024-07-30,2024,7,Q3,C0015,1,P001,Deposito,44995.97,566.95,Lisboa,Particular
T00593,2024-07-30,2024,7,Q3,C0001,2,P006,Seguro Vida,3774.19,871.84,Lisboa,Particular
T00211,2024-07-31,2024,7,Q3,C0042,2,P008,Seguro Habitacao,767.45,161.16,Viseu,Particular
T01751,2024-07-31,2024,7,Q3,C0040,2,P009,Seguro Saude,4451.36,1168.48,Leiria,Particular
T02281,2024-07-31,2024,7,Q3,C0020,3,P012,Fundo,36035.38,756.75,Aveiro,Particular
T01054,2024-07-31,2024,7,Q3,C0019,1,P001,Deposito,1085.09,13.67,Braga,Particular
T02571,2024-08-01,2024,8,Q3,C0007,3,P011,Fundo,32613.94,273.96,Braga,Particular
T02186,2024-08-01,2024,8,Q3,C0019,1,P002,Credito,204956.25,7532.14,Braga,Particular
T02443,2024-08-01,2024,8,Q3,C0016,3,P013,Gestao,490317.69,6178.0,Coimbra,Particular
T01297,2024-08-01,2024,8,Q3,C0033,1,P003,Credito,118305.17,10186.07,Aveiro,Particular
T00679,2024-08-02,2024,8,Q3,C0003,2,P007,Seguro Auto,1693.78,329.02,Lisboa,PME
T02650,2024-08-02,2024,8,Q3,C0002,1,P005,Cartao,326.83,19.91,Leiria,Private Banking
T02646,2024-08-02,2024,8,Q3,C0034,3,P011,Fundo,38220.63,321.06,Setubal,Private Banking
T00011,2024-08-03,2024,8,Q3,C0012,3,P010,Fundo,26755.48,421.4,Faro,Private Banking
T00085,2024-08-04,2024,8,Q3,C0024,2,P006,Seguro Vida,1400.26,323.46,Braga,Particular
T00546,2024-08-04,2024,8,Q3,C0014,3,P013,Gestao,333392.14,4200.75,Viseu,Particular
T02453,2024-08-04,2024,8,Q3,C0041,2,P006,Seguro Vida,1916.6,442.73,Leiria,Particular
T01777,2024-08-05,2024,8,Q3,C0011,1,P002,Credito,211512.91,7773.1,Viseu,Particular
T00227,2024-08-05,2024,8,Q3,C0036,1,P005,Cartao,4780.31,291.12,Setubal,Corporate
T02655,2024-08-05,2024,8,Q3,C0031,1,P004,Deposito,42040.3,926.99,Lisboa,PME
T00954,2024-08-05,2024,8,Q3,C0026,3,P012,Fundo,77701.93,1631.74,Faro,PME
T00429,2024-08-06,2024,8,Q3,C0041,1,P005,Cartao,2235.81,136.16,Viseu,Particular
T00800,2024-08-07,2024,8,Q3,C0007,3,P013,Gestao,74154.63,934.35,Braga,Particular
T01561,2024-08-07,2024,8,Q3,C0013,2,P006,Seguro Vida,3331.9,769.67,Coimbra,Corporate
T00145,2024-08-08,2024,8,Q3,C0042,3,P012,Fundo,65274.71,1370.76,Setubal,Particular
T00771,2024-08-08,2024,8,Q3,C0029,2,P009,Seguro Saude,5630.16,1477.92,Aveiro,PME
T01999,2024-08-08,2024,8,Q3,C0011,1,P003,Credito,179559.28,15460.05,Viseu,Particular
T02062,2024-08-08,2024,8,Q3,C0029,3,P013,Gestao,80706.73,1016.9,Braga,PME
T01900,2024-08-09,2024,8,Q3,C0035,3,P013,Gestao,79456.2,1001.14,Setubal,Private Banking
T00281,2024-08-09,2024,8,Q3,C0042,3,P013,Gestao,334281.13,4211.94,Setubal,Particular
T00334,2024-08-09,2024,8,Q3,C0013,1,P003,Credito,153631.76,13227.69,Porto,Corporate
T00034,2024-08-09,2024,8,Q3,C0036,2,P009,Seguro Saude,3686.58,967.72,Aveiro,Corporate
T02455,2024-08-10,2024,8,Q3,C0005,2,P006,Seguro Vida,1376.87,318.06,Coimbra,Particular
T00122,2024-08-10,2024,8,Q3,C0018,1,P005,Cartao,958.28,58.36,Setubal,Particular
T01332,2024-08-11,2024,8,Q3,C0028,1,P002,Credito,237124.83,8714.34,Aveiro,Particular
T01482,2024-08-11,2024,8,Q3,C0026,1,P004,Deposito,8974.47,197.88,Leiria,PME
T01505,2024-08-11,2024,8,Q3,C0038,2,P006,Seguro Vida,1969.83,455.03,Coimbra,Particular
T01330,2024-08-11,2024,8,Q3,C0036,2,P007,Seguro Auto,530.08,102.96,Aveiro,Corporate
T00664,2024-08-12,2024,8,Q3,C0019,1,P004,Deposito,6476.47,142.81,Braga,Particular
T01939,2024-08-13,2024,8,Q3,C0029,1,P003,Credito,131727.94,11341.77,Faro,PME
T00783,2024-08-13,2024,8,Q3,C0018,2,P009,Seguro Saude,5299.17,1391.03,Aveiro,Particular
T01414,2024-08-14,2024,8,Q3,C0040,2,P006,Seguro Vida,2844.1,656.99,Leiria,Particular
T02169,2024-08-14,2024,8,Q3,C0011,2,P009,Seguro Saude,7707.83,2023.31,Leiria,Particular
T02107,2024-08-14,2024,8,Q3,C0019,3,P011,Fundo,72445.7,608.55,Lisboa,Particular
T00342,2024-08-14,2024,8,Q3,C0029,1,P003,Credito,126855.72,10922.28,Faro,PME
T02758,2024-08-15,2024,8,Q3,C0014,2,P007,Seguro Auto,1670.8,324.56,Porto,Particular
T01973,2024-08-15,2024,8,Q3,C0037,2,P008,Seguro Habitacao,2218.82,465.95,Setubal,Particular
T02679,2024-08-16,2024,8,Q3,C0026,1,P003,Credito,7234.42,622.88,Leiria,PME
T01731,2024-08-16,2024,8,Q3,C0007,2,P006,Seguro Vida,1815.42,419.36,Evora,Particular
T00395,2024-08-16,2024,8,Q3,C0016,2,P007,Seguro Auto,1532.34,297.65,Coimbra,Particular
T01331,2024-08-17,2024,8,Q3,C0005,1,P004,Deposito,15864.39,349.81,Aveiro,Particular
T02022,2024-08-17,2024,8,Q3,C0027,3,P012,Fundo,79399.57,1667.39,Braga,Particular
T02260,2024-08-17,2024,8,Q3,C0029,2,P008,Seguro Habitacao,1124.06,236.05,Aveiro,PME
T02454,2024-08-17,2024,8,Q3,C0040,3,P014,Poupanca,27203.54,285.64,Setubal,Particular
T01237,2024-08-18,2024,8,Q3,C0040,1,P003,Credito,50074.24,4311.39,Lisboa,Particular
T01379,2024-08-18,2024,8,Q3,C0036,3,P012,Fundo,42680.59,896.29,Setubal,Corporate
T01722,2024-08-18,2024,8,Q3,C0008,1,P003,Credito,243727.8,20984.96,Viseu,Corporate
T00250,2024-08-18,2024,8,Q3,C0012,1,P003,Credito,171185.17,14739.04,Evora,Private Banking
T00264,2024-08-18,2024,8,Q3,C0026,3,P014,Poupanca,2147.03,22.54,Faro,PME
T02119,2024-08-19,2024,8,Q3,C0012,2,P007,Seguro Auto,1682.58,326.84,Faro,Private Banking
T01645,2024-08-19,2024,8,Q3,C0037,3,P010,Fundo,98590.71,1552.8,Viseu,Particular
T00053,2024-08-19,2024,8,Q3,C0028,3,P013,Gestao,203317.67,2561.8,Coimbra,Particular
T00460,2024-08-19,2024,8,Q3,C0019,1,P002,Credito,95822.71,3521.48,Braga,Particular
T00856,2024-08-19,2024,8,Q3,C0029,1,P002,Credito,23341.98,857.82,Faro,PME
T00276,2024-08-20,2024,8,Q3,C0002,3,P013,Gestao,491467.74,6192.49,Faro,Private Banking
T00065,2024-08-20,2024,8,Q3,C0018,3,P010,Fundo,23916.15,376.68,Coimbra,Particular
T00346,2024-08-21,2024,8,Q3,C0018,1,P005,Cartao,239.25,14.57,Setubal,Particular
T01491,2024-08-21,2024,8,Q3,C0029,2,P006,Seguro Vida,2162.23,499.47,Aveiro,PME
T00736,2024-08-22,2024,8,Q3,C0029,3,P012,Fundo,10022.55,210.47,Braga,PME
T00620,2024-08-22,2024,8,Q3,C0004,3,P010,Fundo,59148.99,931.59,Porto,PME
T01726,2024-08-22,2024,8,Q3,C0022,1,P005,Cartao,4708.75,286.77,Lisboa,Particular
T02686,2024-08-24,2024,8,Q3,C0037,1,P002,Credito,146129.54,5370.26,Coimbra,Particular
T00691,2024-08-24,2024,8,Q3,C0032,2,P008,Seguro Habitacao,2057.0,431.97,Faro,Particular
T00263,2024-08-25,2024,8,Q3,C0042,3,P011,Fundo,76125.27,639.45,Setubal,Particular
T01563,2024-08-25,2024,8,Q3,C0007,3,P012,Fundo,42298.52,888.27,Braga,Particular
T00867,2024-08-26,2024,8,Q3,C0040,2,P008,Seguro Habitacao,1960.24,411.65,Leiria,Particular
T00757,2024-08-26,2024,8,Q3,C0002,2,P007,Seguro Auto,785.58,152.6,Setubal,Private Banking
T00446,2024-08-27,2024,8,Q3,C0014,2,P007,Seguro Auto,821.03,159.48,Porto,Particular
T00285,2024-08-27,2024,8,Q3,C0015,1,P001,Deposito,37787.9,476.12,Lisboa,Particular
T01382,2024-08-27,2024,8,Q3,C0036,1,P002,Credito,145350.7,5341.63,Setubal,Corporate
T02196,2024-08-27,2024,8,Q3,C0022,2,P009,Seguro Saude,4041.91,1061.0,Evora,Particular
T00018,2024-08-27,2024,8,Q3,C0041,2,P006,Seguro Vida,2604.7,601.68,Leiria,Particular
T00735,2024-08-27,2024,8,Q3,C0006,1,P003,Credito,197294.76,16987.08,Evora,Particular
T02705,2024-08-28,2024,8,Q3,C0029,2,P008,Seguro Habitacao,1277.32,268.23,Aveiro,PME
T02326,2024-08-29,2024,8,Q3,C0012,2,P007,Seguro Auto,461.34,89.62,Faro,Private Banking
T00774,2024-08-29,2024,8,Q3,C0037,3,P014,Poupanca,11793.28,123.83,Viseu,Particular
T00180,2024-08-29,2024,8,Q3,C0004,1,P001,Deposito,41672.71,525.07,Coimbra,PME
T01602,2024-08-30,2024,8,Q3,C0022,3,P014,Poupanca,7183.52,75.43,Coimbra,Particular
T02043,2024-08-30,2024,8,Q3,C0010,2,P008,Seguro Habitacao,1716.23,360.41,Porto,PME
T00744,2024-08-30,2024,8,Q3,C0036,3,P011,Fundo,48149.97,404.46,Setubal,Corporate
T01129,2024-08-31,2024,8,Q3,C0042,2,P007,Seguro Auto,919.96,178.7,Viseu,Particular
T02160,2024-08-31,2024,8,Q3,C0030,2,P009,Seguro Saude,5791.48,1520.26,Coimbra,Particular
T01655,2024-08-31,2024,8,Q3,C0025,1,P002,Credito,90092.54,3310.9,Viseu,Particular
T01336,2024-08-31,2024,8,Q3,C0006,1,P003,Credito,122269.76,10527.43,Evora,Particular
T00488,2024-08-31,2024,8,Q3,C0016,2,P006,Seguro Vida,3757.31,867.94,Coimbra,Particular
T00760,2024-08-31,2024,8,Q3,C0016,2,P008,Seguro Habitacao,638.44,134.07,Coimbra,Particular
T01190,2024-09-01,2024,9,Q3,C0036,3,P010,Fundo,55267.09,829.01,Setubal,Corporate
T00484,2024-09-01,2024,9,Q3,C0003,3,P010,Fundo,70581.67,1058.73,Porto,PME
T01269,2024-09-01,2024,9,Q3,C0026,1,P004,Deposito,22372.83,469.83,Leiria,PME
T01396,2024-09-02,2024,9,Q3,C0018,2,P009,Seguro Saude,6349.98,1587.49,Aveiro,Particular
T01042,2024-09-02,2024,9,Q3,C0019,1,P003,Credito,58548.7,4800.99,Braga,Particular
T02165,2024-09-02,2024,9,Q3,C0040,2,P006,Seguro Vida,3149.69,692.93,Leiria,Particular
T02431,2024-09-03,2024,9,Q3,C0037,3,P010,Fundo,29721.82,445.83,Viseu,Particular
T02605,2024-09-03,2024,9,Q3,C0019,3,P011,Fundo,17853.02,142.82,Lisboa,Particular
T01236,2024-09-03,2024,9,Q3,C0008,1,P005,Cartao,4261.46,247.16,Viseu,Corporate
T01099,2024-09-04,2024,9,Q3,C0018,2,P006,Seguro Vida,3250.78,715.17,Aveiro,Particular
T00810,2024-09-04,2024,9,Q3,C0023,2,P006,Seguro Vida,920.72,202.56,Leiria,Particular
T02574,2024-09-05,2024,9,Q3,C0040,2,P009,Seguro Saude,7846.27,1961.57,Leiria,Particular
T00603,2024-09-05,2024,9,Q3,C0004,3,P011,Fundo,38923.92,311.39,Porto,PME
T00317,2024-09-07,2024,9,Q3,C0032,2,P009,Seguro Saude,6499.57,1624.89,Faro,Particular
T02736,2024-09-07,2024,9,Q3,C0040,2,P006,Seguro Vida,2901.09,638.24,Leiria,Particular
T02355,2024-09-08,2024,9,Q3,C0005,3,P013,Gestao,131681.09,1580.17,Viseu,Particular
T00381,2024-09-08,2024,9,Q3,C0013,3,P011,Fundo,82967.22,663.74,Viseu,Corporate
T00528,2024-09-08,2024,9,Q3,C0036,1,P004,Deposito,26951.19,565.97,Setubal,Corporate
T00982,2024-09-08,2024,9,Q3,C0013,1,P005,Cartao,973.98,56.49,Porto,Corporate
T00720,2024-09-08,2024,9,Q3,C0036,3,P011,Fundo,17102.99,136.82,Setubal,Corporate
T02215,2024-09-09,2024,9,Q3,C0017,3,P010,Fundo,79640.03,1194.6,Setubal,Particular
T00733,2024-09-10,2024,9,Q3,C0012,2,P006,Seguro Vida,882.35,194.12,Faro,Private Banking
T02766,2024-09-10,2024,9,Q3,C0039,1,P005,Cartao,1245.64,72.25,Setubal,PME
T02118,2024-09-11,2024,9,Q3,C0004,3,P012,Fundo,14528.98,290.58,Porto,PME
T01124,2024-09-12,2024,9,Q3,C0039,1,P003,Credito,53687.29,4402.36,Setubal,PME
T00989,2024-09-13,2024,9,Q3,C0011,2,P007,Seguro Auto,1562.51,289.06,Leiria,Particular
T01094,2024-09-13,2024,9,Q3,C0034,3,P011,Fundo,80666.07,645.33,Setubal,Private Banking
T01342,2024-09-14,2024,9,Q3,C0023,2,P006,Seguro Vida,1890.29,415.86,Leiria,Particular
T02170,2024-09-14,2024,9,Q3,C0040,2,P007,Seguro Auto,740.7,137.03,Leiria,Particular
T00186,2024-09-14,2024,9,Q3,C0013,2,P006,Seguro Vida,1920.36,422.48,Coimbra,Corporate
T01429,2024-09-14,2024,9,Q3,C0007,3,P014,Poupanca,16988.51,169.89,Braga,Particular
T01000,2024-09-14,2024,9,Q3,C0023,1,P003,Credito,149316.78,12243.98,Coimbra,Particular
T01908,2024-09-14,2024,9,Q3,C0016,2,P008,Seguro Habitacao,2195.03,439.01,Coimbra,Particular
T00725,2024-09-15,2024,9,Q3,C0002,1,P004,Deposito,47150.89,990.17,Leiria,Private Banking
T00847,2024-09-15,2024,9,Q3,C0036,2,P009,Seguro Saude,2678.19,669.55,Aveiro,Corporate
T01010,2024-09-15,2024,9,Q3,C0011,1,P003,Credito,141977.99,11642.2,Viseu,Particular
T00538,2024-09-15,2024,9,Q3,C0005,2,P008,Seguro Habitacao,1390.35,278.07,Coimbra,Particular
T00879,2024-09-16,2024,9,Q3,C0030,2,P007,Seguro Auto,1368.54,253.18,Coimbra,Particular
T00474,2024-09-16,2024,9,Q3,C0040,2,P009,Seguro Saude,1602.26,400.56,Leiria,Particular
T01011,2024-09-17,2024,9,Q3,C0015,1,P003,Credito,146524.53,12015.01,Lisboa,Particular
T01034,2024-09-17,2024,9,Q3,C0014,1,P003,Credito,240503.49,19721.29,Evora,Particular
T01282,2024-09-17,2024,9,Q3,C0042,2,P008,Seguro Habitacao,1411.4,282.28,Viseu,Particular
T01310,2024-09-17,2024,9,Q3,C0032,2,P008,Seguro Habitacao,2073.51,414.7,Faro,Particular
T00031,2024-09-17,2024,9,Q3,C0027,3,P013,Gestao,421580.57,5058.97,Braga,Particular
T02524,2024-09-18,2024,9,Q3,C0038,3,P014,Poupanca,17301.52,173.02,Porto,Particular
T01863,2024-09-19,2024,9,Q3,C0026,1,P002,Credito,242167.79,8475.87,Leiria,PME
T01477,2024-09-19,2024,9,Q3,C0003,2,P009,Seguro Saude,2442.12,610.53,Lisboa,PME
T00688,2024-09-19,2024,9,Q3,C0022,2,P008,Seguro Habitacao,1337.92,267.58,Evora,Particular
T01742,2024-09-20,2024,9,Q3,C0026,1,P004,Deposito,6068.3,127.43,Leiria,PME
T02149,2024-09-20,2024,9,Q3,C0041,1,P001,Deposito,970.58,11.65,Viseu,Particular
T00592,2024-09-20,2024,9,Q3,C0021,1,P001,Deposito,2774.17,33.29,Aveiro,PME
T00007,2024-09-21,2024,9,Q3,C0002,1,P004,Deposito,17138.41,359.91,Leiria,Private Banking
T02458,2024-09-22,2024,9,Q3,C0013,3,P013,Gestao,101446.9,1217.36,Viseu,Corporate
T01345,2024-09-23,2024,9,Q3,C0006,1,P005,Cartao,3061.16,177.55,Evora,Particular
T00560,2024-09-23,2024,9,Q3,C0039,1,P005,Cartao,3528.48,204.65,Setubal,PME
T00201,2024-09-23,2024,9,Q3,C0032,2,P008,Seguro Habitacao,686.29,137.26,Faro,Particular
T00955,2024-09-24,2024,9,Q3,C0035,3,P010,Fundo,18401.25,276.02,Setubal,Private Banking
T00967,2024-09-25,2024,9,Q3,C0014,3,P010,Fundo,27171.35,407.57,Viseu,Particular
T02285,2024-09-25,2024,9,Q3,C0001,1,P002,Credito,193514.66,6773.01,Coimbra,Particular
T02445,2024-09-26,2024,9,Q3,C0002,3,P012,Fundo,86041.32,1720.83,Faro,Private Banking
T02536,2024-09-26,2024,9,Q3,C0025,2,P009,Seguro Saude,4254.29,1063.57,Faro,Particular
T02280,2024-09-26,2024,9,Q3,C0003,3,P012,Fundo,1583.22,31.66,Porto,PME
T01799,2024-09-26,2024,9,Q3,C0014,3,P010,Fundo,53302.57,799.54,Viseu,Particular
T01193,2024-09-26,2024,9,Q3,C0024,3,P014,Poupanca,7490.78,74.91,Viseu,Particular
T00587,2024-09-26,2024,9,Q3,C0020,1,P005,Cartao,211.87,12.29,Setubal,Particular
T00039,2024-09-27,2024,9,Q3,C0035,1,P002,Credito,174199.29,6096.98,Lisboa,Private Banking
T00466,2024-09-27,2024,9,Q3,C0040,3,P013,Gestao,257373.05,3088.48,Setubal,Particular
T02126,2024-09-27,2024,9,Q3,C0039,1,P003,Credito,175631.58,14401.79,Setubal,PME
T00468,2024-09-27,2024,9,Q3,C0012,3,P014,Poupanca,29729.06,297.29,Faro,Private Banking
T01920,2024-09-28,2024,9,Q3,C0024,3,P014,Poupanca,4272.17,42.72,Viseu,Particular
T01443,2024-09-28,2024,9,Q3,C0040,1,P001,Deposito,23825.37,285.9,Lisboa,Particular
T00773,2024-09-28,2024,9,Q3,C0037,2,P009,Seguro Saude,2654.29,663.57,Setubal,Particular
T00416,2024-09-28,2024,9,Q3,C0005,3,P014,Poupanca,14473.52,144.74,Viseu,Particular
T00376,2024-09-28,2024,9,Q3,C0019,1,P004,Deposito,17765.76,373.08,Braga,Particular
T00099,2024-09-29,2024,9,Q3,C0010,3,P013,Gestao,292361.26,3508.34,Viseu,PME
T01137,2024-09-30,2024,9,Q3,C0012,1,P005,Cartao,1095.81,63.56,Evora,Private Banking
T00699,2024-10-01,2024,10,Q4,C0002,2,P006,Seguro Vida,979.74,247.87,Setubal,Private Banking
T01633,2024-10-01,2024,10,Q4,C0040,2,P009,Seguro Saude,4593.42,1320.61,Leiria,Particular
T01427,2024-10-01,2024,10,Q4,C0028,3,P013,Gestao,231760.74,3198.3,Coimbra,Particular
T00731,2024-10-02,2024,10,Q4,C0010,3,P010,Fundo,36722.06,633.45,Viseu,PME
T00308,2024-10-02,2024,10,Q4,C0012,2,P006,Seguro Vida,1234.33,312.28,Faro,Private Banking
T02047,2024-10-02,2024,10,Q4,C0026,1,P004,Deposito,29018.57,700.8,Leiria,PME
T01761,2024-10-02,2024,10,Q4,C0025,2,P008,Seguro Habitacao,2317.1,532.93,Faro,Particular
T00520,2024-10-02,2024,10,Q4,C0036,3,P011,Fundo,33262.74,306.01,Setubal,Corporate
T00040,2024-10-02,2024,10,Q4,C0026,3,P010,Fundo,10212.28,176.16,Faro,PME
T00052,2024-10-02,2024,10,Q4,C0005,2,P006,Seguro Vida,2637.01,667.16,Coimbra,Particular
T01737,2024-10-03,2024,10,Q4,C0010,3,P014,Poupanca,25884.94,297.68,Viseu,PME
T01696,2024-10-03,2024,10,Q4,C0028,1,P004,Deposito,46361.61,1119.63,Aveiro,Particular
T02317,2024-10-03,2024,10,Q4,C0022,3,P012,Fundo,31131.31,716.02,Coimbra,Particular
T01612,2024-10-03,2024,10,Q4,C0041,1,P001,Deposito,20120.3,277.66,Viseu,Particular
T00857,2024-10-03,2024,10,Q4,C0020,1,P002,Credito,86069.24,3464.28,Setubal,Particular
T02104,2024-10-03,2024,10,Q4,C0004,1,P002,Credito,17766.18,715.09,Coimbra,PME
T01811,2024-10-04,2024,10,Q4,C0005,1,P004,Deposito,47181.21,1139.43,Aveiro,Particular
T00079,2024-10-04,2024,10,Q4,C0005,3,P013,Gestao,206582.48,2850.84,Viseu,Particular
T00565,2024-10-04,2024,10,Q4,C0025,3,P013,Gestao,269914.78,3724.83,Porto,Particular
T01564,2024-10-04,2024,10,Q4,C0042,2,P007,Seguro Auto,439.82,93.58,Viseu,Particular
T02175,2024-10-04,2024,10,Q4,C0005,3,P012,Fundo,87322.12,2008.41,Viseu,Particular
T01420,2024-10-04,2024,10,Q4,C0005,2,P007,Seguro Auto,1156.89,246.12,Coimbra,Particular
T01049,2024-10-05,2024,10,Q4,C0036,3,P012,Fundo,49589.73,1140.56,Setubal,Corporate
T02674,2024-10-06,2024,10,Q4,C0023,3,P012,Fundo,39727.73,913.73,Setubal,Particular
T00650,2024-10-07,2024,10,Q4,C0012,2,P007,Seguro Auto,610.79,129.95,Faro,Private Banking
T01268,2024-10-07,2024,10,Q4,C0014,2,P007,Seguro Auto,1224.41,260.5,Porto,Particular
T02597,2024-10-07,2024,10,Q4,C0031,1,P004,Deposito,5904.64,142.6,Lisboa,PME
T01113,2024-10-07,2024,10,Q4,C0013,3,P012,Fundo,42604.06,979.89,Viseu,Corporate
T01608,2024-10-08,2024,10,Q4,C0006,1,P004,Deposito,14538.77,351.11,Evora,Particular
T01931,2024-10-08,2024,10,Q4,C0011,2,P007,Seguro Auto,1323.77,281.63,Leiria,Particular
T00834,2024-10-08,2024,10,Q4,C0010,3,P010,Fundo,78173.1,1348.49,Viseu,PME
T01812,2024-10-08,2024,10,Q4,C0018,2,P007,Seguro Auto,693.21,147.48,Aveiro,Particular
T00035,2024-10-09,2024,10,Q4,C0020,1,P002,Credito,124449.73,5009.1,Setubal,Particular
T01715,2024-10-09,2024,10,Q4,C0007,3,P011,Fundo,71642.81,659.11,Braga,Particular
T02388,2024-10-09,2024,10,Q4,C0025,1,P004,Deposito,34824.33,841.01,Viseu,Particular
T02001,2024-10-10,2024,10,Q4,C0028,1,P003,Credito,147390.74,13898.95,Aveiro,Particular
T01741,2024-10-10,2024,10,Q4,C0002,3,P013,Gestao,210434.05,2903.99,Faro,Private Banking
T01635,2024-10-10,2024,10,Q4,C0037,3,P013,Gestao,327622.85,4521.19,Viseu,Particular
T02295,2024-10-11,2024,10,Q4,C0041,3,P011,Fundo,33163.88,305.11,Leiria,Particular
T00569,2024-10-11,2024,10,Q4,C0035,3,P014,Poupanca,5169.91,59.45,Setubal,Private Banking
T02661,2024-10-11,2024,10,Q4,C0008,1,P002,Credito,224287.82,9027.58,Viseu,Corporate
T02532,2024-10-12,2024,10,Q4,C0025,2,P009,Seguro Saude,7495.26,2154.89,Faro,Particular
T02438,2024-10-15,2024,10,Q4,C0005,1,P001,Deposito,7559.81,104.33,Aveiro,Particular
T00459,2024-10-15,2024,10,Q4,C0027,3,P010,Fundo,80478.85,1388.26,Braga,Particular
T00862,2024-10-15,2024,10,Q4,C0040,1,P001,Deposito,5580.84,77.02,Lisboa,Particular
T01621,2024-10-15,2024,10,Q4,C0014,3,P011,Fundo,3942.63,36.27,Viseu,Particular
T00290,2024-10-15,2024,10,Q4,C0023,3,P014,Poupanca,9468.18,108.88,Setubal,Particular
T01626,2024-10-16,2024,10,Q4,C0029,3,P014,Poupanca,9326.63,107.26,Braga,PME
T02168,2024-10-16,2024,10,Q4,C0005,3,P012,Fundo,83403.06,1918.27,Viseu,Particular
T00829,2024-10-16,2024,10,Q4,C0012,2,P007,Seguro Auto,1489.14,316.81,Faro,Private Banking
T01285,2024-10-16,2024,10,Q4,C0029,1,P002,Credito,221497.6,8915.28,Faro,PME
T00861,2024-10-17,2024,10,Q4,C0026,3,P012,Fundo,12751.98,293.3,Faro,PME
T01114,2024-10-17,2024,10,Q4,C0023,3,P013,Gestao,363620.66,5017.97,Setubal,Particular
T01267,2024-10-18,2024,10,Q4,C0034,3,P010,Fundo,61190.41,1055.54,Setubal,Private Banking
T00684,2024-10-18,2024,10,Q4,C0024,2,P009,Seguro Saude,1896.36,545.2,Braga,Particular
T02630,2024-10-18,2024,10,Q4,C0041,3,P011,Fundo,47165.43,433.92,Leiria,Particular
T00465,2024-10-19,2024,10,Q4,C0035,3,P012,Fundo,26475.35,608.94,Setubal,Private Banking
T02691,2024-10-19,2024,10,Q4,C0041,1,P004,Deposito,16521.14,398.98,Viseu,Particular
T00617,2024-10-20,2024,10,Q4,C0039,1,P005,Cartao,540.86,36.08,Setubal,PME
T00270,2024-10-20,2024,10,Q4,C0037,2,P006,Seguro Vida,2822.26,714.03,Setubal,Particular
T01904,2024-10-21,2024,10,Q4,C0013,1,P002,Credito,96459.78,3882.5,Porto,Corporate
T01677,2024-10-21,2024,10,Q4,C0007,3,P014,Poupanca,20598.08,236.88,Braga,Particular
T00537,2024-10-21,2024,10,Q4,C0010,3,P012,Fundo,99772.57,2294.77,Viseu,PME
T02298,2024-10-21,2024,10,Q4,C0001,3,P011,Fundo,6151.94,56.6,Viseu,Particular
T01309,2024-10-21,2024,10,Q4,C0010,3,P011,Fundo,34671.47,318.98,Viseu,PME
T00073,2024-10-21,2024,10,Q4,C0034,3,P013,Gestao,246991.49,3408.48,Setubal,Private Banking
T02135,2024-10-22,2024,10,Q4,C0033,1,P004,Deposito,29510.95,712.69,Aveiro,Particular
T01254,2024-10-22,2024,10,Q4,C0006,1,P002,Credito,195789.13,7880.51,Evora,Particular
T01597,2024-10-22,2024,10,Q4,C0038,3,P011,Fundo,50986.01,469.07,Porto,Particular
T00623,2024-10-23,2024,10,Q4,C0025,3,P013,Gestao,365814.79,5048.25,Porto,Particular
T01218,2024-10-23,2024,10,Q4,C0017,3,P010,Fundo,62953.44,1085.94,Setubal,Particular
T01512,2024-10-23,2024,10,Q4,C0032,2,P006,Seguro Vida,2304.52,583.04,Faro,Particular
